ripeness_index,sugar_content_brix,firmness_kgf,length_cm,weight_g
5.496285714285716,16.766183456183455,1.7768055555555553,17.325454545454548,131.79300000000018
1.2640897435897442,21.364412698412696,1.4771515151515153,25.206999999999994,141.18441919191918
3.7749166666666683,17.90533108108109,4.42470588235294,12.747582655826555,225.9113167013167
7.6518563300142235,17.999162895927604,2.9185645549318373,24.79849303849304,94.47430405405402
2.450087719298246,18.0007371007371,4.416223776223776,16.20669191919193,91.28919047619044
6.645380952380954,19.767531531531535,3.4957198228128465,16.723555555555564,259.94742857142853
7.1558151260504195,18.225144124168512,5.09264705882353,24.320285547785538,158.69492690058482
1.543612903225808,17.416228070175436,4.4824435483870975,15.032798459563548,153.0767206477732
0.9444605116796447,20.25137533875339,2.8057575757575766,20.786514935988624,156.51443243243241
2.8594210526315798,20.85456277056277,2.623900975243811,26.58398954703833,144.52000000000007
7.6591428571428555,19.36334224598931,2.4922497932175345,27.144861111111098,107.85189393939407
3.9351262626262615,17.030162337662343,1.8367599067599079,27.337272727272733,112.91271717171718
4.306116816431322,17.376985049833895,3.155633445945946,28.966393939393935,197.20558608058624
3.1248809523809533,18.154437386569864,2.4342171518489373,16.835802675585274,235.89650793650793
2.9194230769230787,22.101860465116275,3.1225889164598843,11.972217194570117,207.66904377880186
5.900025252525252,19.04549682875264,2.8163382352941184,29.225554520037274,252.0599749687109
2.8716959064327487,19.136772247360483,2.8739464285714282,35.324500000000015,121.18694677871156
5.91611111111111,20.813961988304097,2.9505602240896374,14.617530303030318,105.5345945945946
5.930000000000001,23.329542483660134,4.2702857142857145,26.802733918128652,97.6801045296167
3.4071919191919178,18.8426507936508,4.016043956043958,26.624857142857138,245.11745465916195
0.6817653890824622,15.34620689655172,1.7380615384615394,23.651807692307692,32.48751879699239
6.297986050566696,19.678803986710967,2.6475147058823527,34.5522843822844,248.99194444444453
1.321650793650793,15.444125874125874,1.3849523809523798,22.284281326781343,198.00248161764708
3.1194767441860463,16.5477130977131,2.8436379928315425,28.8259696969697,134.72475910693305
1.8968261562998396,16.193125000000002,1.399920634920636,23.828961038961044,221.75307565789478
4.412092436974791,18.732584345479086,4.978778103616815,25.19272727272727,217.9805231037489
4.651703488372092,19.83002255639098,1.2190375939849636,5.643705314009653,225.88639566395673
5.60939024390244,15.430735294117644,0.6882051282051287,28.313353576248304,106.82872268907559
1.55802787456446,21.429160739687052,4.06105069124424,20.611770270270256,110.34846825396832
4.933175872093025,19.247706563706565,3.629666666666667,11.026658692185011,167.46433006535952
6.455657476139979,17.65913194444444,4.219545454545456,29.744714714714718,121.56697368421058
3.025937499999997,17.992555994729905,0.965000000000001,27.175023847376792,208.23888030888034
4.509949494949496,19.21093301435407,0.9867501647989443,28.122728937728933,169.75091666666668
4.135825879546809,18.517379679144394,2.8991830065359476,14.63415952537903,118.37077631578946
2.131865079365078,16.098684061259217,1.6589537925021798,16.85521951219513,194.3605964912281
6.748678571428571,13.54642228739002,3.068601626016261,23.870083986562154,107.776245614035
6.641429487179488,17.562566287878788,1.5344345898004421,24.204763513513512,83.65226107226108
2.3957243589743604,16.13728091728091,3.6180975609756096,14.05516164994427,131.72711751662976
2.423340263340263,19.151723484848485,2.90423835125448,19.420707070707074,187.84685805422652
4.428193277310925,22.911661779081133,3.783161337209302,9.07037179487179,191.18750377073914
0.5939938080495346,18.683031869078377,3.926877906976745,8.953716216216211,113.63068627450976
2.602686930091186,20.553887895050693,3.597664796633941,26.400512820512823,117.5641348973607
2.675918803418803,19.49505555555556,2.8331589147286818,22.254426426426434,111.39564562410337
3.5120197044334955,18.210628787878786,3.74038617886179,27.106367831245883,135.79935143288083
2.6869480925578504,17.6218164313222,0.9872645372645374,33.02654936461388,171.55866571018652
2.7753846153846147,20.345564795564794,3.5754727474972183,22.95323452484742,85.94283437283433
4.5830285412262155,20.239700772200763,2.2894981060606057,23.739428571428572,246.9838414634146
2.5362414008755483,19.540043554006964,0.8014886459209414,14.17343035343035,116.20845238095245
1.3003787878787887,17.693608695652166,1.0233223684210517,11.168704292527813,127.07259718775845
2.417761904761904,17.81750915750916,2.2618928571428567,30.816490842490847,238.86580975609755
5.613235294117647,16.906037296037287,1.5568181818181808,19.484333333333346,117.04683994528045
