Glucose,Fructose,MalicAcid,TartaricAcid,Potassium,Magnesium,Calcium
452.96928567569313,407.06342460168463,135.21949904082865,149.5865219803852,59.6,2.6,2.2
319.3561937810325,203.73975972075294,528.5540944424991,217.34925846543024,45.984628270327676,1.2,5.7
65.7,32.41866285661022,69.75401598747669,69.15955061060082,154.10680171246895,2.7,4.0
480.1,472.58919304426576,49.3377448546304,157.81259392845178,56.726573201637585,2.0,4.5
247.8,112.11236836055707,62.05327261989965,88.6,65.2,2.1,2.7
141.19099927955213,28.02155562438319,463.816661795645,252.6970083202472,40.926197932450286,2.2,2.8
47.78819914517523,14.3,296.42050703381653,252.86619389264544,44.3,3.7,5.4
64.69991217726658,18.037651005306355,65.1,98.69546334433379,54.7,2.6,5.9
72.42042476428995,28.8163191044736,161.85217152454737,190.247506548869,70.87203972653519,13.9,24.1019400560054
199.42977633520422,103.4200077172569,358.69716285545405,216.01620533819835,138.7,13.61660567546603,9.60546472093281
322.7677615927727,409.04691147609196,210.89546008087223,135.08033603284454,43.5294049465556,1.8,4.6
348.79475223278496,264.4828704487931,70.19824272107715,142.46731588056332,55.0,8.6,5.6
279.0248462440106,265.4457442350283,211.17442276969072,154.38826074794105,45.304472785040396,2.9,6.1
70.38593541667447,42.035089508210184,295.9727344034445,112.34147143442844,68.43007110845265,4.6,4.1
62.0,19.51501653475561,85.00473011705832,89.85164136238288,66.3,3.7,5.5
112.8452110359749,76.84159105762865,195.1055142339252,99.20581734688112,38.501028516029685,2.8,4.5
73.70068792194176,19.4,219.93018397228573,124.02740994632815,58.19550857174383,5.7,3.5
224.63678558421356,289.4,26.8,54.46509908588402,154.76850785566418,13.0,12.868235305525412
576.499727370875,522.9879518627218,58.93433280433765,63.74395693261483,46.2,1.6,2.0
371.4051171272272,234.86033985397546,131.87107341257268,176.1,40.11558977374045,3.6,4.6
74.3339523011626,21.596320617631154,257.8080302648186,219.7899850491273,48.6,2.1,4.526971951842858
408.5316409750429,345.94886947576794,420.23386839395545,166.56439457687722,25.912053261026312,0.7243130585631773,1.8743141534091705
