Brix,TA,Firmness,DryMatter,K,Ca,Mg,P
12.170886854225065,11.667592208426154,2.3437775791681483,14.639719113595149,693.0661526032444,52.53448147908943,28.37615549415574,50.352406066620404
12.569609603040982,6.364692392263383,1.4443872691657171,15.033007397770632,672.592381048571,46.069515112276285,31.562045197009873,53.2727181109638
12.881419357782002,10.658539809104957,3.1796981320545648,15.083529664079963,797.4034579778136,-1.617813843043176,46.47003413829795,39.05757224913264
13.741223061749352,5.042190753271297,2.6422231074070166,14.288920094146803,1296.1679903802499,31.21500963907087,71.36582267499152,83.21019693026348
15.148057264400588,9.948451171203729,1.7197841728508867,15.271890741531564,938.4560086565748,27.700700043663605,38.81156382835682,67.53900454446125
12.618147506400566,11.645631411321427,1.0931619830226997,14.545859932038624,1305.599372979481,-16.6820366789666,73.30572348845685,82.42642792924048
13.70769460182217,16.48462087190771,3.394847424861993,18.514321508461823,375.78265314712945,60.14159281456736,10.851972418491759,34.03888765338796
17.23209511651674,12.801721784008363,2.5770006106673526,20.412632742847876,1190.245980508538,28.088338347845852,69.49697898711577,87.15821986618514
13.799886721049385,7.886128915900224,1.3643081903827434,17.244951057233504,1476.0667582861151,74.21510653336443,86.865962935621,115.78691493982059
14.672474486120805,16.841025604873018,2.9302844252302194,14.549492764207601,868.0488508794996,48.443884210901764,46.4297730633301,52.24865906258168
14.007108252159611,9.14968616891215,1.021883139963696,15.9469617222585,1666.561484122017,49.68200285670955,77.67882854543348,117.14274739420094
12.739430388115956,5.588133961809214,4.334604093344835,12.117991498478876,691.2851209048381,79.06169325708409,30.414970937847176,53.082861243600874
11.534971000826708,13.678431858932056,2.011061857537198,14.430955281175388,820.5651229703767,27.493198598855667,46.61257074388367,36.25630121898383
12.307131017168457,9.064653954775224,3.4121307053229963,13.464305779392326,396.740354438398,32.851261948167426,14.775188472304414,-4.801865407872196
10.336181890848879,9.145715373157762,1.0786870773583512,13.632415910084847,877.2264601147635,8.183217821776596,58.59282321901371,66.995653383824
12.299844695588368,11.018674239261111,2.099659115160329,14.595340678729952,615.9882447419885,48.701005157209565,27.727863921256464,21.29464888932716
14.041120672084483,4.801237546308773,1.4860877860103963,15.828160526364126,1583.5514242716397,-2.3043298490178645,75.78201454290982,102.58891317872384
12.846296004105108,16.46575022024935,2.1658868318425553,12.239894703277184,1159.3328941163259,33.17196341680387,64.82674697822699,82.30003286832391
10.955896685042584,12.689792846400755,-0.30465751953266246,12.241912606953775,1442.071974538532,31.912546273183974,74.93226358744853,82.86412049395878
16.170335903792967,6.6824486762001625,3.8429815696079905,16.688268752932675,1526.283170614258,25.831510640913947,81.82030389560566,87.76317471716145
12.979968563555342,9.103670592285344,2.3152858863204866,15.42479794503535,659.1805135591858,54.87954750133879,27.022288887398744,11.721893783207797
13.256574915495776,10.855874474972058,2.18895529152573,11.875476455251581,534.1283305299304,28.951716979513503,28.224907067133,28.322019724385346
12.941361322134552,8.92897478929388,4.608950011260212,19.53833063989961,1471.1577197359954,83.33300222131814,76.39376857734973,83.84399965329416
10.830708097955023,5.059675381022216,5.039586317395539,9.990343824048297,717.7954091952075,78.08560316066546,40.570238504324685,56.3447900931315
11.946084043017622,11.799302142926285,1.7501018626904765,10.66789242724009,1096.316698109724,90.93988084425068,47.758881261126476,79.04298660640853
11.938425973660731,12.712264374176904,1.523898874500088,14.321902588032945,847.8252172297632,22.89486056767808,42.97771862441147,80.81832769229021
13.055407903553265,8.303487467429877,-0.16306135431746804,14.738191464474905,1015.4820537646953,62.05070965851163,52.80998193936274,86.66511027821262
11.307107223168334,9.294221639547557,0.535975947101322,15.735281780255127,859.1172074541003,75.49167154227318,40.20967501379562,18.49364805848687
10.426733669384928,15.33558543816018,2.5030358020038803,9.906723143158676,1112.0485417474447,44.595824217568804,61.35053893037183,61.51101303374554
14.537276660841549,2.137406071892338,3.0808993468681694,14.364807679712223,821.6039131982333,7.523260238509757,44.586520124694516,64.33141926981119
11.470040785312582,2.9045667872945926,1.977742760411257,13.172585482814846,1237.5889955950176,34.48019839928453,63.68153260120321,116.24969752940382
17.08131691297752,12.818948529198835,4.421642900107789,15.309871889890314,764.3367194935217,45.87106647437278,36.93045783291334,56.49284080847951
11.808342613172641,8.88381545506581,2.0491700950989387,14.541409715254147,1259.4253675760674,65.93126054549114,65.05173475809552,80.1965149313546
14.429973205424567,16.04621343815963,0.835472787342104,16.640427011925894,599.5990210913592,-42.46730192749462,29.849145362659463,30.889271227499293
9.288485924190852,8.340092411929342,3.719130600698709,14.335955359266949,845.8846221844133,3.5342940323845236,63.02425381991954,62.89923089522094
8.698130401280757,8.514516321282484,2.3912779371778923,10.426174632175368,697.8807219934491,37.65005662394705,43.00121412885434,50.18209527391648
10.756203477785778,11.98528912484888,3.1316387550546048,12.226541621392832,1063.1163833112462,40.79337917060887,56.28318213232676,80.1708089304586
14.459208605997144,6.199773328231136,2.3497710761545494,13.343443908362323,817.8349654463702,66.10121909652601,52.00586326289854,57.85266203356748
12.909461540131039,17.42351327725159,3.7609283627086723,15.729972729011338,1164.531674182837,59.652761789251784,66.11413516431804,75.08762902047503
13.850079713224856,7.67291968775321,2.294974866140657,14.029946892919778,1063.7437677309244,41.70161038028171,55.05139068961242,92.66603917339205
13.79668803320514,11.393524016529925,4.447447975881572,16.722026261676817,712.6509011998096,58.7119658003644,38.11194491476302,50.631873447467854
17.106498976451647,8.710599231939835,0.21049663241951336,15.653466588683777,818.7207918775489,21.353173981855484,40.70987382634622,45.298981456055614
10.9628919903467,10.765375577117885,0.5295599009029116,10.621608887280507,955.302883324847,45.274858629022226,39.392861433802146,72.59159471987188
13.26287102294987,4.524238409879878,2.7217595571717097,14.344905606356699,879.476571690481,81.2006601468059,35.10439147581617,54.30047215583075
13.786956739044152,16.09549755343819,2.617199673529571,16.164483934832226,1009.4591996160996,33.05382154539423,35.44736615324061,79.76331029727118
16.411098725815968,10.161301651603711,2.5979441668385337,15.87703391448341,1129.5718538032284,79.8699490870111,53.08840755899566,61.66189380045107
14.895514568969405,11.227224328518467,3.462110954049236,16.016600074812978,997.926825158325,39.40561410069948,56.33745668064146,94.91032399540869
11.786488529684146,13.629449328457593,3.524480120628047,18.288004487412426,1276.9458869387797,55.883996879186846,65.90651543813568,86.8357452077764
13.820743179774276,9.764221082521807,3.5344001919927153,16.524104628592095,765.4665229209119,71.49246726888386,27.572116974423665,50.85782164953127
14.272546716365852,11.495205627209607,2.446580514194091,14.991871616899372,1411.1845024788213,34.602282064245365,66.94983028170411,105.70794694053407
12.730077918039502,6.611831319865374,3.323504391922233,15.587234420792617,704.3277158227888,37.51495370636064,29.84419435732057,23.94885169657434
13.712712908831621,9.585133875060263,0.4303433880929779,14.164104815577705,1429.9429330089044,12.212252518057777,72.67603938715584,91.99690918899928
12.971683910308816,13.779702064801365,4.72661923466726,13.950056723899174,1211.7284435481495,66.81363077065407,58.88736563551211,66.70651383968793
13.485515335039189,2.8593849886252825,3.7188098595956047,15.151331969196127,1436.7057327452283,24.61289393642552,71.84997523561465,105.37896725026258
11.582008817992707,4.5479590805401955,2.6045591559378827,12.043454717793718,1398.9338358754887,-17.10635389855943,65.94509036980726,97.99522775691936
15.427294103730814,10.349716773031188,-0.054451347740383835,17.120416989777947,1470.4231601491801,-0.9393174127354662,75.08817794145557,121.21266785665601
13.777996174336355,5.61885360121348,2.334739949987446,15.641833532188375,589.5046206081132,52.335424413281004,37.116952328944656,22.175083536529954
10.789613485622617,13.225741737010276,3.1624451714380033,12.337733963302382,626.6041325265104,-15.752284655287715,41.48444936322035,44.29700599053584
13.226749805199798,3.4855353938049563,3.350340364381868,15.252696096181554,755.8230726023319,39.47764052960439,40.80180004797248,44.633514916786936
9.842357710828509,7.919249153128333,1.7037101622125688,13.926834222634547,1357.8495737966284,-11.644180025454874,58.01214613104564,83.95065267335669
11.984416517112264,18.9883545781905,2.2633884235057344,13.484402204847573,1774.804777348036,51.450913517461366,86.2101477372947,150.15152900840462
11.473091892856045,14.123277370074284,2.5902053202321187,13.507861033684264,820.9116462506936,39.36597207909963,44.61885708264698,47.284199030022755
12.370801586130467,10.424000576845154,5.290413069317105,13.49551609546649,700.9901163702954,33.893180322253095,35.856506843055605,40.97712862130616
15.057167406001543,11.152863126295385,2.389651908597977,16.728206746857907,699.1576023360253,-0.3875120468310204,33.12946634555408,26.898856190948134
11.245824443458046,6.862580078345491,0.5723842045283044,12.17815803437289,974.2546259799415,65.57012300714844,60.05038387845544,68.73298355064595
13.671981960108983,11.039712988100966,2.353933599694742,15.495272340717195,1079.0008619520838,64.06124892631858,53.873447430079096,87.17041644878168
13.005780043866684,7.51802554628739,1.8431105111215629,17.599285277398568,929.6621105472888,75.583522708655,46.06170058018795,69.5242931422422
19.894982749960754,9.51296190221794,3.692624604151386,18.063287645264456,813.1156674872639,41.23136375576429,44.42058297272786,59.162422830214105
14.556282018831627,7.8985111661901986,3.367259976968482,14.19133050337756,1149.9618663819867,16.112841776199847,43.67310725570506,80.43189116652374
12.311547058873293,7.668568616259948,1.353218851484184,15.363074774189833,1145.967426371866,69.13732394230927,67.34475198935579,84.23326061668037
10.383549380858506,8.824734507309273,2.4235042150092263,13.710377356315265,720.112529384251,3.0334224643518115,42.464898996874126,43.07219413569354
15.225013830260893,13.781364803174478,4.525743970705322,17.348624836518564,747.9685304759777,38.95092588756206,35.31517312793751,59.11812926299059
12.697608969314196,18.350182242377993,1.3504350350024583,14.646589566061683,1209.5616803201185,49.084284311472956,57.304738611166435,71.93433823641308
10.609906437928979,14.615718620296919,2.6003933160576747,12.628359085854697,1434.4227906396832,47.66429015478199,61.27705857833335,86.1928127459864
13.328555717337927,12.386082695872155,2.9716669372181403,15.86193458373283,935.5306131598279,61.56631681298611,42.18167218065241,68.7854036881919
13.779427714326227,5.8389233588735525,1.4657019322366291,16.865512444722984,1182.7331548025288,69.3939322853358,62.558863585214645,95.49016701579689
14.444063371556657,4.320185779289765,4.433073046193899,15.992708473121438,1165.8096625997393,70.18330453688637,55.105201166094716,66.53429580611416
20.00186604459128,3.9123288945038555,1.4138502206442398,17.686307389562423,762.5976714417623,55.5881545833138,43.66708684079187,40.43394510131364
13.657706681753913,8.602563968446903,1.8696385275647975,13.498393578760085,691.8205161148355,54.13868655640082,33.956280878813054,34.95217877735987
13.778663631296237,11.109723944378834,2.7449870156783267,16.34787978701189,947.6441137375515,43.57840256760478,37.752790267944164,58.20177903507252
13.513274175919234,10.777793945683593,2.894818908419334,14.310289428516043,823.5142754903534,46.439445173384286,46.098048344027745,58.55309075051787
10.874095785459291,10.22222171612822,3.4147119985003274,11.857715839192151,1197.651618456467,60.18427392656928,51.25825321656223,90.2031476416708
14.591737125157671,19.340892207890178,1.3756813386622242,18.146702832585035,533.0888016874653,26.08592734181062,31.93426516622033,32.47499938490249
12.454351846670948,16.278535979050456,4.916479138305147,15.97521624284099,875.2521424700717,-2.6349186712470902,39.87984789483801,66.6103098137849
14.24200690046532,5.842174948509563,3.1323572077755073,17.1517740762825,1215.4252830162395,58.29820302120863,45.00162972795874,72.88486151458778
10.75948061597442,11.423405947056812,2.214561041059326,14.35680721370388,937.2685198329222,72.60566432319845,33.52819319140647,73.16857344502817
11.818900313175291,8.882251509302952,2.325589729184926,14.027307112998397,939.1892099081623,75.74900461888883,48.202245178326194,49.856724247867184
13.784195034386139,9.453204740367603,-0.5420695547268665,13.833933461533631,962.0780633227073,-10.879121292403081,52.31931559682623,66.97033993950573
12.295903680359979,15.90698854583374,2.363255473348593,15.411184445662323,916.0073018604264,61.03031705424006,41.6753396172266,65.54598942342696
12.432255410720277,12.106252767427529,1.7353515657021055,14.417666700499288,926.8335719104971,44.98577146198434,44.045683066399896,79.90187099018983
13.653768846962233,8.225478779602602,2.1540813207521268,13.825968679282584,1020.9723140310714,14.639126716160659,53.37452750003338,53.16083659763397
14.906649301717778,10.17033895408252,1.9378191284879296,15.535506156058299,989.0237310003279,93.65686504628775,48.17053239541741,61.38808770216458
13.93721731388245,6.976797329856708,4.869874523430562,15.966851229193827,721.6818994451326,54.66341636562159,42.10728287739263,21.475147092740958
13.742834285923907,5.813238814074637,1.837883636813955,14.12307871617974,1354.516283581407,77.60459006178354,80.75993061887229,84.10179100371326
12.394601688567048,10.385505812667246,4.558674791269976,14.954669250780787,1001.6542973013294,29.78017082128645,54.69179009162028,66.06831965700594
12.099439485536754,8.066053503815029,-0.09987833043151692,15.954069084525683,1119.281616997765,61.44264679452724,59.60806113372512,74.39086733834829
12.44498519653518,6.280385845726451,3.720049201627614,12.117431244320779,681.6271585771174,76.45673469746363,41.192299260690945,36.227117604811426
12.824577180842894,15.886859937108424,3.96461718073012,15.84966683057426,437.51593153254606,14.379246528231308,15.027800413066512,15.098656065460073
14.298956982460604,0.6634487441688568,1.3134432010001291,14.2510178099328,909.1411521121591,19.719732635710287,48.16097275106815,45.52150039047246
12.487125310877019,13.691176033500437,0.7674306046257147,15.316145451426825,1158.5411780992483,-25.640595191521175,75.44187856647144,86.41384962304926
16.08756727681149,3.690367405757536,4.869671379639469,16.460121803126423,482.3326583173175,16.200540266477976,12.804881913384381,-5.333123288403414
11.161421045103735,7.441431250144752,0.00020732970728044655,14.530465112227567,714.8730774487925,78.18055250833203,45.28450768417358,48.85812420099045
