Water,Potassium,Iron,Calcium,Magnesium
60.89570075757574,365.329539319965,0.3354,7.826,43.53009006085192
38.564411764705895,546.0604522423289,0.4858395707070707,-33.04645336405527,9.111692554557134
37.99248221906118,410.46143846153825,0.644695283783784,-32.7337114285714,32.68815789473686
25.97009287925702,731.245993109756,1.4754344144144147,60.8973148148148,61.506768888888885
72.05595345345345,224.61672051282062,0.33082126262626266,22.446821194879085,18.884378947368432
44.401286764705894,306.31707198817435,3.0700475000000003,12.694805432937176,20.934718675721562
79.64374999999998,183.75832580645164,0.5472334155597722,8.336971688311689,50.4737
72.37984218077474,64.15971428571439,0.4429657674418603,16.362930000000002,21.615367034313742
77.95661764705882,57.51296566332209,0.13066130303030327,10.399058215010147,10.456165347222232
37.13547785547785,574.1058049075391,-0.05489310077519394,2.7105396825396912,46.02760084459461
56.99696324951643,306.74449070512827,0.3762731428571432,85.93373513513512,42.421824303405565
93.9486962649753,212.52001231884054,0.11774514285714294,13.1262,27.271069288793104
12.8929797979798,588.2727768038161,0.927165666666667,27.81438564206267,53.16196344696969
46.48291666666667,966.2470193902438,0.7930121969696969,14.721007094594599,23.97959659442725
71.3166919191919,233.56459698717936,1.7272692100840334,9.146645454545444,19.47
34.81582587954685,321.9099768831169,-0.1589010153256708,58.504262311265954,32.56530834658187
80.55226244343888,-26.861063763066227,-0.07803804761904704,49.004279662162176,22.686
71.78921568627453,-25.817238175675726,0.15640256410256415,2.4261134920634957,35.01328727752143
37.32556410256412,461.3108817362819,1.1217677460317461,2.223243726708076,26.771968673050615
54.72388888888889,889.3140330858962,0.03145128205128167,59.66773230994149,33.3669515151515
85.087942583732,247.55263008130092,0.26441593869731794,9.826149999999991,23.458368962510924
75.31268321513,276.77526846846865,0.09066572222222258,23.68716375711575,18.047297470641357
85.76578773895844,46.276150189393775,2.9933379444444443,29.508997660818714,18.387407105538134
88.89119617224881,117.32882393939383,-0.591713952991453,-7.294071708683461,19.85794432048683
19.249090909090903,454.68175616279046,1.082159111111111,42.65870206718344,51.935142110762804
47.39418572418571,465.6780839816933,2.0592394451219516,87.7719620689655,32.86548732183046
16.71079044117649,503.1428728832951,1.979288117647059,73.65214013157893,53.29759743589743
26.487946127946124,654.1184057724959,1.1714110810810807,71.98216713735559,70.47296816860467
47.11145833333336,312.4048649572651,0.7679047500000002,19.388043669985777,31.0022
66.7468170426065,458.3295050000001,1.6373874807692306,66.1508982732733,34.26363731048118
52.00250000000002,545.041365800866,0.6560107222222225,-2.3677120826709004,56.60475716072545
32.71912280701755,475.879563122924,0.8413494191919192,29.18643472022955,36.537
86.97474910394261,107.24778948296125,-0.09617083333333332,5.485526890756306,23.41888634259259
35.92562499999998,620.5892578947368,1.3591977931034485,47.194916833976805,81.23452106280192
24.81894736842105,554.3117091575091,1.4876935213032574,88.53345936626279,48.56573429054054
86.15669354838708,251.09178685897433,0.42862340380549663,32.10357323049004,12.991823197831998
79.78515151515147,324.38965765765784,-0.13599071428571363,2.2722856725146157,37.69456110397947
92.97964646464644,153.80890180180188,-0.08955665032679733,2.368463398692807,31.333855750487338
21.01593750000001,626.8410302968961,1.3779440000000005,69.69572943548387,53.77553114630468
53.2828869047619,258.3097540115798,2.00354156302521,23.355789365079367,37.98667626774846
30.303613782051286,568.0954265151514,0.7715046642468241,12.132176947535777,44.8542884552846
26.07790209790211,595.0650981981981,0.9283577941176473,71.827981003861,40.71232232304901
45.432948717948705,611.1225648648648,1.3908379107505071,35.996960209059196,30.499589951690805
48.21377708978328,369.3064788888891,1.4894341959064326,25.51367297297297,49.96150074074072
21.3,620.5892578947368,1.3169125027808677,46.90738169884167,38.52520368906454
45.20006410256412,407.23150208333334,0.8314350505050504,17.39963793103451,40.68906528735628
36.639583333333356,247.34639500000003,0.7393612105263156,6.890000000000001,40.4540087517934
83.78054824561401,261.67743401515156,-0.012415551782682444,13.154115953947372,25.287880132890365
59.48437500000001,116.81539048800633,2.098079020979021,4.499859645852745,28.500662222222243
