SSC,Malic,Citric,Glutamic,Fructose,Glucose
3.59570896265879,1.5838520325082943,5.8059579724263415,1.3742409063243755,11.188588983582827,10.042192056418305
3.8018395956719484,1.4419672318109993,2.9213865914919785,0.8870003935365676,11.212056869335992,9.739832861259602
4.664781185696757,0.3953868196769836,5.257072688176096,1.8270969737164562,13.09882785711525,11.583058310290387
5.972125017674669,1.1159595731568417,2.2019971043574045,1.5359223816539698,19.8123984995709,18.948874725121062
4.126967131104684,1.038832007715423,4.870812069679494,1.0361953838310192,15.339960526056313,13.666139856082914
6.08755194248986,0.06477655297760035,5.794012152398265,0.696725730110512,20.164851312341064,19.088158551958838
2.6598995054888155,1.7508031679785427,8.426234331687075,1.9436531013371132,9.71136204989587,5.356510022870893
5.905531623411901,1.0473393966809508,6.422880378922595,1.500588397728071,23.324255971123783,17.38460535887953
6.846251588181554,2.0596706199969335,3.7489889234490623,0.8436179254625163,24.922570063056963,21.605642020233493
4.629754100889058,1.494076843404595,8.620104653281272,1.6919782593408548,13.700262818554569,12.626358226106252
6.1912818724673695,1.5212494855086307,4.436314955726939,0.6581107487650972,26.662105620562333,24.41889173496782
3.7224077344958175,2.166037297306671,2.4989689894690312,2.4527619008816663,9.071349922270926,10.015889559614322
4.66291259094978,1.0342780317980682,6.8997765827305075,1.1939937132902503,12.900101364139513,11.925112648788087
2.892468813870082,1.1518699429243326,4.390060736363929,1.9530162380540874,5.833880199038456,5.6660159523418105
5.376484744760728,0.6104873082934967,4.434154997177895,0.6888840173635365,13.0755180943486,12.761894296460717
3.591187165523417,1.4997198045821278,5.452971820072058,1.2419908650894187,10.012474335718846,8.903895962647239
6.112407652366488,0.3803200457517176,2.070927925409311,0.9095914543751741,25.33659728145133,23.192988885587507
5.631426590425914,1.1589082879642068,8.415969430670584,1.2778694222387907,16.09081920958594,16.92807706869808
6.125112792518131,1.1312682137119179,6.36199538744355,0.0,20.27176625962979,21.1036028416647
6.511596725165285,0.9978094329908208,3.094233659045923,2.1864276876934805,25.203259853344505,22.347244219649895
3.5277286828297587,1.6353185377165598,4.411284270627003,1.3588056643844775,11.33866758314084,9.54176474035493
3.6595821391597796,1.0662877249675917,5.36441507618266,1.290366652862973,6.547272117193709,7.694978606564477
6.2019497381150686,2.2597785152375014,4.316256544072069,2.601387524528834,26.751583842726465,21.533144730662123
4.33719206173048,2.144615322166338,2.2115080622417813,2.8346827382896502,7.699050521621939,10.407396781891185
4.606667659216983,2.42672454343089,5.877603057344943,1.05261985113926,13.855913133551848,15.997446077938106
4.425936619317406,0.9333595988048836,6.374219025105229,0.9300754355120543,13.21262117209711,12.327693098521443
4.955762144706149,1.7927020190385223,3.9760157531208713,0.016172586214643132,16.035990277603023,14.803670034289528
4.249833591992563,2.0876870336314943,4.514936633785806,0.39487278946697296,14.55144834382503,12.4944546093087
5.438582798647321,1.40962455173793,7.801203717726502,1.4605183070225742,13.457321193863702,16.22977589406219
4.537343829411697,0.5960034046105389,0.621907144116471,1.7735731918592759,12.860609243587886,11.940453631586232
5.524672938625923,1.1876197536119386,1.0392127544321061,1.1759432475594973,18.020901292752455,18.083772871797628
4.0910303062494755,1.437611935303638,6.432251058717756,2.4999147691836456,12.797729494947552,11.094724619160987
5.599212034451751,1.8778673792206217,4.291691621555656,1.2146386735533554,19.478645839285733,18.406255118888495
3.7297064246151463,0.0,8.187757728240005,0.5571238081785848,11.465920569533584,8.661857877038674
5.664522388731624,0.5084586838754616,3.995927420126539,2.119332001950033,13.195588479295358,12.299034150438816
4.4964560613275895,1.2571877415837966,4.090807247110492,1.3999740041094844,7.766056959199473,10.11329421373068
5.1482590190092825,1.3261733584850448,5.978772746360204,1.8010610299962488,14.657534540538286,15.507139715249796
4.997157116964664,1.8815974117949859,2.8316770309176023,1.3774878554104049,11.958026108338272,11.884793344188509
5.708516434124599,1.7400749307896237,8.936955306271004,2.1419757449041485,19.061493693369435,17.00485329688446
5.071918069084778,1.346106053701063,3.6330113905925177,1.3478022637723037,16.16211772159683,15.516405006096793
4.187784421507423,1.7194275455123664,5.656875528824691,2.513894548832942,13.204642154639558,10.331422050375684
4.2993241027196305,0.8995246364004374,4.1974687289375785,0.21854588620407256,13.886495764299896,11.897875338684063
4.155096828377009,1.4245271292099868,5.315187193362663,0.39139692631277095,11.733157892612375,13.914936588626096
3.9252504836922997,2.212980602751258,1.9202511619051295,1.5790108829839051,13.699545038844585,12.795124223015012
3.886552272500829,1.1563154615011009,8.214566371321268,1.5223660528626073,17.129587308769143,14.714723777950551
4.920399314206807,2.1837758609487508,4.986594457705864,1.5119344717684051,18.666676385625564,16.488562337759323
5.181638192196543,1.2957164683503135,5.566414962469265,1.9800928050882256,16.836503673427128,14.544412243018652
5.643916532721931,1.6573629060396613,6.873131990060337,2.013881010684888,22.844145787455307,18.66500031974832
3.512717148660162,1.9999176209102765,4.770598062298262,2.0192551631578,13.821221459461242,11.111409696167
5.646497547873855,1.1902990895107737,5.7121863727595406,1.4299339177133867,22.095359839079528,20.64745282711942
3.681159653765807,1.2542226758049904,3.055820562034414,1.9050033454226734,12.140691204839259,10.20850421742867
5.991398385655184,0.6989114009258822,4.6731815824016385,0.3376468424605228,21.686285105712653,20.924479653484575
5.240588700556026,1.8972325106745358,6.954863638439458,2.6651342784293046,18.283293854119673,17.701861034871524
5.937281267789149,0.971064794514385,1.0146356121328315,2.1191582419508306,22.60481682464725,21.0243535179474
5.590106978183106,0.05546418215949251,1.9331542847427086,1.5155181113128913,19.469571894801202,20.466533464780646
6.12167970795335,0.4102775902279664,5.08908496023213,0.07501155157814882,24.73589135916542,21.522296663667113
4.183077414868576,1.5794833830046249,2.5156792792595506,1.3693448127958832,10.488718702060723,8.51278251993735
4.435641658715462,0.08518155945292606,6.65353075207249,1.8177502626340356,8.297477057261677,9.060672708829623
4.333972237685018,1.297297212151638,1.3552370946342882,1.9195416085515664,12.624478222539118,10.968994026973249
5.119244173791435,0.17534097770443863,3.7670050451466226,1.0274873634099968,20.423910713179502,19.85979599178106
6.668153498987976,1.560071270853171,9.78816814997484,1.3306904555446382,26.220237709774306,26.017442101408523
4.539659221854143,1.2948464560386013,7.141755250037581,1.5077419876522644,12.139831624133343,11.930230147528395
4.053902858267776,1.1747366327819735,5.129492462160719,2.970566963267384,10.356989963273902,10.159214135163015
3.8863769310125065,0.42238790757887384,5.525965358814526,1.3990931106972757,13.010317176411908,10.132151340843986
5.421781903240918,1.8699415951183103,3.1922181402635945,0.4145967934073595,13.303917424035424,14.194818272406104
4.992162885466873,1.8368267595431653,5.464416081683251,1.379742883157156,17.60262630497001,15.741723664012424
4.578648096431767,2.0897028653770073,3.5487549982343425,1.1030068533687378,17.139754520954224,13.536270479181304
4.531008647627292,1.335785683135683,4.63392283443661,2.1049725017352325,15.801768921556274,11.815098167175371
4.329697613054498,0.784516537610655,3.755724386319615,1.9287077298908664,17.570352891408206,16.789684569983407
5.793047104447817,1.9482299519349275,3.63064457682251,0.8376103277473518,18.48287177238136,16.73069418497571
4.453102843472756,0.4974661962779902,4.259553882400647,1.417432440075666,10.8177997549387,10.441616299949901
3.998840779613742,1.285737553868781,6.955768103485251,2.5563110394743105,14.246235265686712,10.852997175620159
5.14387389884181,1.5081315245089704,9.441027204491007,0.8361022081301195,18.82880252421464,17.669862007043285
5.285551071953165,1.4769673116605224,7.409624149399821,1.513261286954378,20.479126309445515,20.990638746060686
4.336388302422844,1.7820711853346707,6.196788870502788,1.7143970425289767,15.78595925948463,13.622937252910596
5.480626501285086,1.953861663152248,2.6353886735084417,0.8985475130119179,20.2720795894366,17.27365501796308
5.028225850482096,1.9711857942045243,1.8092544622106344,2.5061069976058317,19.29823381295638,17.023726788176713
4.50775715241231,1.6508701382809223,1.5873961699259806,0.8704570896837713,14.74246666459917,11.069042142052744
3.940804911252837,1.619059070682588,4.1387017448332255,1.1173782827596217,10.223836505200778,10.023796342414665
4.0573651498171905,1.3872954846029038,5.502499320634033,1.5915942504803717,16.367939320444194,13.801830930387373
4.62978703000475,1.4500859829404225,5.321942303171329,1.6727649807397393,12.843642740766354,11.96866609862312
4.776044344402816,1.7517398783535598,5.019732604897795,1.9544146416141335,16.340335833063374,17.493972737703363
3.8890802226790124,1.0033930448539994,9.979934917703444,0.8497792755883489,11.73174975718472,7.679626715814272
4.222037534852352,0.37306470574012385,8.314132160311505,2.767989997217422,14.988888755875395,12.732737328852549
