SSC,Malic,Citric,Glutamic,Fructose,Glucose
5.030686641367805,1.4232018163739997,6.213771972245167,2.452749556368457,19.592778213129474,18.475603234541484
4.7282766161845275,1.6273837918421916,2.418749190794972,1.3478441300904058,17.083263840513276,14.50305589795107
5.888808479622098,2.0911097499763533,5.664861366309939,2.427937767233744,21.65448023309466,19.77411694562014
5.238498998285033,0.9015480152553517,2.427433159341087,1.0888884874866298,13.767385344559525,12.518026479281612
5.008899052984448,1.2314501756488967,8.583562705389403,1.9305904933216753,11.403110462379715,15.502171211915334
4.195765005012616,0.8746728830391378,3.070296515573023,1.7259486805051352,9.19067473441991,12.449209388995406
5.734283017042689,1.4694287239171226,6.765761429056821,1.9374956247029362,13.855090937415754,20.029730460921776
5.867435897435899,1.2590015377878838,5.948219714379702,2.467149560252065,19.687150177278323,18.183520742965158
6.598629284502349,1.0938972897741726,11.35548346385038,0.9931769675615203,23.039727208252113,19.592719983251737
4.586044941518283,1.0078928608834148,1.2217224933709452,0.23314010178013123,12.737636161611222,16.253502328777778
2.929137083725684,0.6958237144493399,4.837017731260489,1.8593535675942332,12.267501221979186,10.908149076558324
4.955032807921145,0.8136063717587534,4.674093942176949,0.5116828685142256,17.3285375404696,13.436328048809518
4.1517638248841235,1.496276049555934,2.198124720268066,1.4051996524422292,14.769550368449659,14.042601037632705
4.310796220855926,1.6888262612968385,3.0994523353043446,1.9813153196555957,13.381913636017716,14.524672632846192
4.652380952380951,0.8587908238220717,10.25842614972061,1.542065749399714,13.57343685154374,13.040934007490108
3.7405399765517817,1.2202606746533364,3.6510920639934983,1.6609717855175514,14.78063501294617,11.912700841756404
6.786269793664443,1.4557894807829812,4.190736138358288,1.0877010774898568,22.217045686447683,16.682660723475998
4.134082995079786,1.0023160063836487,3.5310882916149873,1.0806212004957627,8.080051428341163,9.793139260827854
3.6575219055501815,1.3273512302378865,3.972251042639181,1.8221981802054843,12.964250945680284,10.02653923946482
4.165578005262596,0.8611206306927837,3.331053150569438,2.8726844528144913,12.780612007737053,11.121481870354046
5.691856311395602,1.0588321632805069,8.409447684134378,1.0927668252465215,21.98156973864006,17.522018225533103
3.9934325486407642,1.4471513194574273,6.850489889476248,0.8414319205989285,11.383643368680383,8.481248394798005
5.021306582764151,1.5464629556939165,3.474301986300398,1.8700779063168171,19.488995855111405,18.011626681288647
4.586770475672533,0.3306017468813659,4.4372497967446485,1.9818207842927398,15.778916712226392,12.31057381611228
4.699804952986024,1.1661084688975656,3.928036081601328,2.3158177840123013,16.636566113580884,13.977427221977948
4.15097698155467,1.8283775115853371,4.967380169792649,0.011976192360158233,15.770101152294624,16.353137255351086
5.24360119047619,1.154150326267935,4.371346908814809,2.0071461197632456,10.344732362758393,13.402740037827936
4.168466925193351,0.8191553910819327,1.2044108488222132,1.1119728557115705,15.528821626168565,12.29409082224978
5.973628592038557,1.1052561119302338,6.348302673976943,3.4729313689283146,22.614639478522506,20.008680183216217
4.961619984543411,2.010710888611968,7.274705214893707,2.634971440871854,17.05457500047526,11.890702900348401
5.502470497007451,1.6007118707761763,3.6022275860886066,0.47799136016903976,15.522059652052103,15.669314661904432
4.774911295694283,1.1562925756368092,4.477812061648532,1.1979037124201475,9.067379254749175,10.56873482923492
4.4862063928954266,0.8938630382975028,4.451126596204271,0.6936168872840585,12.381002149310467,12.637579384584177
5.068148604469269,1.170932738213375,4.952263200602205,1.7838585393910016,11.80989162170593,13.341401340992165
5.1692217404345575,0.9847815283612402,3.8782503115523763,1.5045806189811033,14.649970102060305,10.908957497739259
3.838909570473227,1.6161524329914985,4.935500598136855,1.690031651466953,10.5805249889298,15.771661923345183
4.158769348064853,0.711060642355961,5.269321890403674,1.2169609420140115,12.196075883024902,12.362234085186127
4.806376200850358,1.8958085950148995,4.653939697980569,2.0541527851986476,16.385791225809992,15.358579738355905
4.207085184327691,1.0240521034723225,2.8458962598196607,1.0879158190481228,16.983674033931813,14.736355619833457
5.564877016543589,3.8784112259573464,7.978453160434628,1.226654096386831,16.796962671481865,21.55236165269108
5.311629810491781,1.517159293386368,3.5091361387547173,1.699514947744527,18.41908067825005,13.139117856951813
5.507676123822111,0.8438776772219687,5.27826157608385,1.6161910400209398,13.221116344822377,12.63678333641741
3.875727015083961,1.2765227102387695,2.491087772047426,1.5027207778846219,13.52847314907663,10.724547975151825
4.786364099039966,1.3238327317212635,4.293907452609288,0.6468588275154036,15.321057256847384,13.456165455483509
3.4605835869216985,0.9779161323299773,4.4493966281899535,1.2256845467428916,11.53168675125942,11.98829111925265
3.4722013922683788,0.9055161256158202,4.150955121331155,1.7285115925734544,11.020346496505159,12.147831825848952
6.148700325273238,1.8038618064771275,1.7149153146300535,2.000193881000387,21.594366242100417,18.725288709392096
5.090003653506128,1.8715390947035246,2.968109211750387,1.726076208961644,13.268149836453013,18.02298013660932
4.178742887427439,0.6587346543874236,6.488731939018326,0.9103502610467514,14.88090430406416,16.245747246155766
3.7289746897690668,2.7744170651359816,6.158445316897185,2.2078863772652455,10.744217698720094,10.54217521780645
4.823032595613492,1.0071009626373648,8.735956451035449,1.0434717780896925,16.668467199591998,21.22343858793549
4.648366606170599,1.2949823557906504,4.1595791725654365,0.6858789129403022,16.306320153510413,16.21098353819316
5.930597786830875,1.2550410249849036,7.313123231072405,0.5004656170041446,19.70461053067531,20.1861719292244
5.529753319548443,1.6997380885280706,6.98662479152663,0.6200297384758102,14.322594731750575,15.174318868752707
6.421239365634834,1.482245403410769,11.979998043476105,0.6962411542979171,26.608938957368043,22.063419293354947
3.8800163080447945,1.3480438475039316,7.28480745264031,1.3410905916075913,15.474329120795684,12.224225446691008
4.139198667486178,1.90980769836275,5.51249702907515,2.1893392395023525,13.853315969325633,13.86642683204589
5.055693918355347,1.2230525133578278,3.7172272565197364,1.0965148309216075,17.19174852028605,17.038420538536222
4.7244242943971795,0.661916520834639,3.154113241347679,2.4167957678657186,14.86089110086627,13.560222196511942
4.542828336734793,1.18335235036264,5.950923116427924,1.3571481195541417,14.863626795919037,12.048360949291661
5.262028180067662,0.8345708103077516,3.872820835534782,1.198392914035071,17.18218218005988,17.244175356503533
6.513560268707726,1.5877431868336098,2.272392482691932,2.112590705834109,22.354130535378673,21.328056163763627
4.470330092274992,0.5316584589429363,1.988157535516971,0.7213562727524574,11.524520492236979,6.389578811017609
4.1379880324893215,2.304408325201136,10.67729498236109,1.0576647353319442,12.303329861168228,10.064101658300874
5.0943467774335485,1.1453660275953266,8.025669507186644,1.6570679053154245,16.920950447194546,17.351258667384975
5.5543944943431995,1.3171474063883708,3.5661315242323153,1.9226318066412256,14.876489018094999,14.742627457988553
5.8500182119610535,2.177282401216919,5.64370056255762,1.8481552126415532,22.634263825083245,18.718328688856147
3.6292354667302478,1.2188481452736568,7.2192787115033035,0.9931295959083789,7.97909321533078,6.85611490617109
5.915192269297166,1.2544618112633692,7.484091325378578,1.6754863815297463,23.049317431086187,22.170608458573433
4.166007958744089,1.3389835925792501,6.285867073828576,1.4866354043558103,10.51086807419523,13.04477589134915
